,DATE,RATE,shift,label
722,2011-11-18,3.26,3.26,neutral
723,2011-11-19,3.26,3.25,up
724,2011-11-20,3.26,3.23,up
725,2011-11-21,3.26,3.23,up
726,2011-11-22,3.27,3.23,up
727,2011-11-23,3.26,3.24,up
728,2011-11-24,3.26,3.24,up
729,2011-11-25,3.26,3.23,up
730,2011-11-26,3.26,3.23,up
731,2011-11-27,3.26,3.23,up
732,2011-11-28,3.26,3.23,up
733,2011-11-29,3.25,3.23,up
734,2011-11-30,3.27,3.26,up
735,2011-12-01,3.26,3.25,up
736,2011-12-02,3.25,3.25,neutral
737,2011-12-03,3.25,3.25,neutral
738,2011-12-04,3.25,3.25,neutral
739,2011-12-05,3.25,3.25,neutral
740,2011-12-06,3.27,3.25,up
741,2011-12-07,3.26,3.26,neutral
742,2011-12-08,3.26,3.27,down
743,2011-12-09,3.25,3.28,down
744,2011-12-10,3.25,3.26,down
745,2011-12-11,3.25,3.25,neutral
746,2011-12-12,3.26,3.25,up
747,2011-12-13,3.26,3.25,up
748,2011-12-14,3.25,3.25,neutral
749,2011-12-15,3.26,3.26,neutral
750,2011-12-16,3.25,3.26,down
751,2011-12-17,3.25,3.26,down
752,2011-12-18,3.25,3.26,down
753,2011-12-19,3.26,3.26,neutral
754,2011-12-20,3.28,3.26,up
755,2011-12-21,3.3,3.26,up
756,2011-12-22,3.26,3.27,down
757,2011-12-23,3.26,3.26,neutral
758,2011-12-24,3.26,3.26,neutral
759,2011-12-25,3.26,3.26,neutral
760,2011-12-26,3.26,3.26,neutral
761,2011-12-27,3.26,3.26,neutral
762,2011-12-28,3.28,3.26,up
763,2011-12-29,3.27,3.25,up
764,2011-12-30,3.29,3.27,up
765,2011-12-31,3.29,3.26,up
766,2012-01-01,3.29,3.25,up
767,2012-01-02,3.25,3.25,neutral
768,2012-01-03,3.25,3.25,neutral
769,2012-01-04,3.24,3.25,down
770,2012-01-05,3.25,3.27,down
771,2012-01-06,3.25,3.26,down
772,2012-01-07,3.25,3.26,down
773,2012-01-08,3.25,3.25,neutral
774,2012-01-09,3.25,3.25,neutral
775,2012-01-10,3.28,3.25,up
776,2012-01-11,3.28,3.26,up
777,2012-01-12,3.25,3.26,down
778,2012-01-13,3.25,3.25,neutral
779,2012-01-14,3.25,3.26,down
780,2012-01-15,3.25,3.25,neutral
781,2012-01-16,3.26,3.25,up
782,2012-01-17,3.26,3.25,up
783,2012-01-18,3.26,3.26,neutral
784,2012-01-19,3.27,3.28,down
785,2012-01-20,3.27,3.3,down
786,2012-01-21,3.27,3.26,up
787,2012-01-22,3.27,3.26,up
788,2012-01-23,3.27,3.26,up
789,2012-01-24,3.27,3.26,up
790,2012-01-25,3.23,3.26,down
791,2012-01-26,3.26,3.26,neutral
792,2012-01-27,3.26,3.28,down
793,2012-01-28,3.26,3.27,down
794,2012-01-29,3.26,3.29,down
795,2012-01-30,3.27,3.29,down
796,2012-01-31,3.27,3.29,down
797,2012-02-01,3.26,3.25,up
798,2012-02-02,3.25,3.25,neutral
799,2012-02-03,3.25,3.24,up
800,2012-02-04,3.25,3.25,neutral
801,2012-02-05,3.25,3.25,neutral
802,2012-02-06,3.24,3.25,down
803,2012-02-07,3.28,3.25,up
804,2012-02-08,3.27,3.25,up
805,2012-02-09,3.25,3.28,down
806,2012-02-10,3.25,3.28,down
807,2012-02-11,3.25,3.25,neutral
808,2012-02-12,3.25,3.25,neutral
809,2012-02-13,3.25,3.25,neutral
810,2012-02-14,3.25,3.25,neutral
811,2012-02-15,3.25,3.26,down
812,2012-02-16,3.25,3.26,down
813,2012-02-17,3.25,3.26,down
814,2012-02-18,3.25,3.27,down
815,2012-02-19,3.25,3.27,down
816,2012-02-20,3.26,3.27,down
817,2012-02-21,3.25,3.27,down
818,2012-02-22,3.25,3.27,down
819,2012-02-23,3.25,3.27,down
820,2012-02-24,3.25,3.23,up
821,2012-02-25,3.25,3.26,down
822,2012-02-26,3.25,3.26,down
823,2012-02-27,3.25,3.26,down
824,2012-02-28,3.25,3.26,down
825,2012-02-29,3.26,3.27,down
826,2012-03-01,3.26,3.27,down
827,2012-03-02,3.25,3.26,down
828,2012-03-03,3.25,3.25,neutral
829,2012-03-04,3.25,3.25,neutral
830,2012-03-05,3.24,3.25,down
831,2012-03-06,3.25,3.25,neutral
832,2012-03-07,3.22,3.24,down
833,2012-03-08,3.26,3.28,down
834,2012-03-09,3.25,3.27,down
835,2012-03-10,3.25,3.25,neutral
836,2012-03-11,3.25,3.25,neutral
837,2012-03-12,3.25,3.25,neutral
838,2012-03-13,3.25,3.25,neutral
839,2012-03-14,3.25,3.25,neutral
840,2012-03-15,3.25,3.25,neutral
841,2012-03-16,3.25,3.25,neutral
842,2012-03-17,3.25,3.25,neutral
843,2012-03-18,3.25,3.25,neutral
844,2012-03-19,3.25,3.25,neutral
845,2012-03-20,3.25,3.25,neutral
846,2012-03-21,3.25,3.26,down
847,2012-03-22,3.25,3.25,neutral
848,2012-03-23,3.25,3.25,neutral
849,2012-03-24,3.25,3.25,neutral
850,2012-03-25,3.25,3.25,neutral
851,2012-03-26,3.25,3.25,neutral
852,2012-03-27,3.25,3.25,neutral
853,2012-03-28,3.24,3.25,down
854,2012-03-29,3.23,3.25,down
855,2012-03-30,3.24,3.26,down
856,2012-03-31,3.24,3.26,down
857,2012-04-01,3.24,3.25,down
858,2012-04-02,3.24,3.25,down
859,2012-04-03,3.24,3.25,down
860,2012-04-04,3.22,3.24,down
861,2012-04-05,3.24,3.25,down
862,2012-04-06,3.27,3.22,up
863,2012-04-07,3.27,3.26,up
864,2012-04-08,3.27,3.25,up
865,2012-04-09,3.25,3.25,neutral
866,2012-04-10,3.23,3.25,down
867,2012-04-11,3.23,3.25,down
868,2012-04-12,3.24,3.25,down
869,2012-04-13,3.24,3.25,down
870,2012-04-14,3.24,3.25,down
871,2012-04-15,3.24,3.25,down
872,2012-04-16,3.24,3.25,down
873,2012-04-17,3.24,3.25,down
874,2012-04-18,3.24,3.25,down
875,2012-04-19,3.24,3.25,down
876,2012-04-20,3.25,3.25,neutral
877,2012-04-21,3.25,3.25,neutral
878,2012-04-22,3.25,3.25,neutral
879,2012-04-23,3.25,3.25,neutral
880,2012-04-24,3.26,3.25,up
881,2012-04-25,3.26,3.25,up
882,2012-04-26,3.26,3.25,up
883,2012-04-27,3.26,3.24,up
884,2012-04-28,3.26,3.23,up
885,2012-04-29,3.26,3.24,up
886,2012-04-30,3.26,3.24,up
887,2012-05-01,3.26,3.24,up
888,2012-05-02,3.25,3.24,up
889,2012-05-03,3.25,3.24,up
890,2012-05-04,3.24,3.22,up
891,2012-05-05,3.24,3.24,neutral
892,2012-05-06,3.24,3.27,down
893,2012-05-07,3.24,3.27,down
894,2012-05-08,3.29,3.27,up
895,2012-05-09,3.28,3.25,up
896,2012-05-10,3.26,3.23,up
897,2012-05-11,3.25,3.23,up
898,2012-05-12,3.25,3.24,up
899,2012-05-13,3.25,3.24,up
900,2012-05-14,3.26,3.24,up
901,2012-05-15,3.26,3.24,up
902,2012-05-16,3.26,3.24,up
903,2012-05-17,3.26,3.24,up
904,2012-05-18,3.26,3.24,up
905,2012-05-19,3.26,3.24,up
906,2012-05-20,3.26,3.25,up
907,2012-05-21,3.26,3.25,up
908,2012-05-22,3.26,3.25,up
909,2012-05-23,3.26,3.25,up
910,2012-05-24,3.26,3.26,neutral
911,2012-05-25,3.26,3.26,neutral
912,2012-05-26,3.26,3.26,neutral
913,2012-05-27,3.26,3.26,neutral
914,2012-05-28,3.26,3.26,neutral
915,2012-05-29,3.26,3.26,neutral
916,2012-05-30,3.26,3.26,neutral
917,2012-05-31,3.27,3.26,up
918,2012-06-01,3.25,3.25,neutral
919,2012-06-02,3.25,3.25,neutral
920,2012-06-03,3.25,3.24,up
921,2012-06-04,3.27,3.24,up
922,2012-06-05,3.27,3.24,up
923,2012-06-06,3.27,3.24,up
924,2012-06-07,3.26,3.29,down
925,2012-06-08,3.26,3.28,down
926,2012-06-09,3.26,3.26,neutral
927,2012-06-10,3.26,3.25,up
928,2012-06-11,3.26,3.25,up
929,2012-06-12,3.26,3.25,up
930,2012-06-13,3.26,3.26,neutral
931,2012-06-14,3.26,3.26,neutral
932,2012-06-15,3.26,3.26,neutral
933,2012-06-16,3.26,3.26,neutral
934,2012-06-17,3.26,3.26,neutral
935,2012-06-18,3.26,3.26,neutral
936,2012-06-19,3.25,3.26,down
937,2012-06-20,3.26,3.26,neutral
938,2012-06-21,3.26,3.26,neutral
939,2012-06-22,3.26,3.26,neutral
940,2012-06-23,3.26,3.26,neutral
941,2012-06-24,3.26,3.26,neutral
942,2012-06-25,3.25,3.26,down
943,2012-06-26,3.25,3.26,down
944,2012-06-27,3.24,3.26,down
945,2012-06-28,3.25,3.26,down
946,2012-06-29,3.26,3.26,neutral
947,2012-06-30,3.26,3.27,down
948,2012-07-01,3.26,3.25,up
949,2012-07-02,3.25,3.25,neutral
950,2012-07-03,3.25,3.25,neutral
951,2012-07-04,3.25,3.27,down
952,2012-07-05,3.25,3.27,down
953,2012-07-06,3.25,3.27,down
954,2012-07-07,3.25,3.26,down
955,2012-07-08,3.25,3.26,down
956,2012-07-09,3.25,3.26,down
957,2012-07-10,3.29,3.26,up
958,2012-07-11,3.25,3.26,down
959,2012-07-12,3.0,3.26,down
960,2012-07-13,3.0,3.26,down
961,2012-07-14,3.0,3.26,down
962,2012-07-15,3.0,3.26,down
963,2012-07-16,3.01,3.26,down
964,2012-07-17,3.01,3.26,down
965,2012-07-18,3.0,3.26,down
966,2012-07-19,3.01,3.25,down
967,2012-07-20,3.0,3.26,down
968,2012-07-21,3.0,3.26,down
969,2012-07-22,3.0,3.26,down
970,2012-07-23,3.0,3.26,down
971,2012-07-24,3.0,3.26,down
972,2012-07-25,3.01,3.25,down
973,2012-07-26,3.0,3.25,down
974,2012-07-27,3.0,3.24,down
975,2012-07-28,3.0,3.25,down
976,2012-07-29,3.0,3.26,down
977,2012-07-30,3.0,3.26,down
978,2012-07-31,3.02,3.26,down
979,2012-08-01,3.0,3.25,down
980,2012-08-02,2.99,3.25,down
981,2012-08-03,3.0,3.25,down
982,2012-08-04,3.0,3.25,down
983,2012-08-05,3.0,3.25,down
984,2012-08-06,2.99,3.25,down
985,2012-08-07,2.99,3.25,down
986,2012-08-08,2.99,3.25,down
987,2012-08-09,3.0,3.29,down
988,2012-08-10,2.99,3.25,down
989,2012-08-11,2.99,3.0,down
990,2012-08-12,2.99,3.0,down
991,2012-08-13,2.99,3.0,down
992,2012-08-14,3.0,3.0,neutral
993,2012-08-15,3.0,3.01,down
994,2012-08-16,3.0,3.01,down
995,2012-08-17,2.99,3.0,down
996,2012-08-18,2.99,3.01,down
997,2012-08-19,2.99,3.0,down
998,2012-08-20,2.99,3.0,down
999,2012-08-21,3.0,3.0,neutral
1000,2012-08-22,3.0,3.0,neutral
1001,2012-08-23,3.0,3.0,neutral
1002,2012-08-24,3.0,3.01,down
1003,2012-08-25,3.0,3.0,neutral
1004,2012-08-26,3.0,3.0,neutral
1005,2012-08-27,2.99,3.0,down
1006,2012-08-28,3.0,3.0,neutral
1007,2012-08-29,3.0,3.0,neutral
1008,2012-08-30,3.0,3.02,down
1009,2012-08-31,3.01,3.0,up
1010,2012-09-01,3.01,2.99,up
1011,2012-09-02,3.01,3.0,up
1012,2012-09-03,3.0,3.0,neutral
1013,2012-09-04,3.01,3.0,up
1014,2012-09-05,3.0,2.99,up
1015,2012-09-06,3.0,2.99,up
1016,2012-09-07,3.01,2.99,up
1017,2012-09-08,3.01,3.0,up
1018,2012-09-09,3.01,2.99,up
1019,2012-09-10,2.99,2.99,neutral
1020,2012-09-11,2.99,2.99,neutral
1021,2012-09-12,2.99,2.99,neutral
1022,2012-09-13,2.99,3.0,down
1023,2012-09-14,2.99,3.0,down
1024,2012-09-15,2.99,3.0,down
1025,2012-09-16,2.99,2.99,neutral
1026,2012-09-17,2.99,2.99,neutral
1027,2012-09-18,2.99,2.99,neutral
1028,2012-09-19,2.99,2.99,neutral
1029,2012-09-20,3.0,3.0,neutral
1030,2012-09-21,3.0,3.0,neutral
1031,2012-09-22,3.0,3.0,neutral
1032,2012-09-23,3.0,3.0,neutral
1033,2012-09-24,3.0,3.0,neutral
1034,2012-09-25,2.99,3.0,down
1035,2012-09-26,2.99,2.99,neutral
1036,2012-09-27,2.99,3.0,down
1037,2012-09-28,3.01,3.0,up
1038,2012-09-29,3.01,3.0,up
1039,2012-09-30,3.01,3.01,neutral
1040,2012-10-01,3.01,3.01,neutral
1041,2012-10-02,2.99,3.01,down
1042,2012-10-03,2.99,3.0,down
1043,2012-10-04,3.01,3.01,neutral
1044,2012-10-05,3.0,3.0,neutral
1045,2012-10-06,3.0,3.0,neutral
1046,2012-10-07,3.0,3.01,down
1047,2012-10-08,2.99,3.01,down
1048,2012-10-09,3.0,3.01,down
1049,2012-10-10,3.03,2.99,up
1050,2012-10-11,2.75,2.99,down
1051,2012-10-12,2.75,2.99,down
1052,2012-10-13,2.75,2.99,down
1053,2012-10-14,2.75,2.99,down
1054,2012-10-15,2.75,2.99,down
1055,2012-10-16,2.75,2.99,down
1056,2012-10-17,2.75,2.99,down
1057,2012-10-18,2.75,2.99,down
1058,2012-10-19,2.75,2.99,down
1059,2012-10-20,2.75,3.0,down
1060,2012-10-21,2.75,3.0,down
1061,2012-10-22,2.74,3.0,down
1062,2012-10-23,2.74,3.0,down
1063,2012-10-24,2.74,3.0,down
1064,2012-10-25,2.75,2.99,down
1065,2012-10-26,2.74,2.99,down
1066,2012-10-27,2.74,2.99,down
1067,2012-10-28,2.74,3.01,down
1068,2012-10-29,2.74,3.01,down
1069,2012-10-30,2.74,3.01,down
1070,2012-10-31,2.75,3.01,down
1071,2012-11-01,2.75,2.99,down
1072,2012-11-02,2.75,2.99,down
1073,2012-11-03,2.75,3.01,down
1074,2012-11-04,2.75,3.0,down
1075,2012-11-05,2.75,3.0,down
1076,2012-11-06,2.76,3.0,down
1077,2012-11-07,2.76,2.99,down
1078,2012-11-08,2.75,3.0,down
1079,2012-11-09,2.75,3.03,down
1080,2012-11-10,2.75,2.75,neutral
1081,2012-11-11,2.75,2.75,neutral
1082,2012-11-12,2.76,2.75,up
1083,2012-11-13,2.76,2.75,up
1084,2012-11-14,2.76,2.75,up
1085,2012-11-15,2.76,2.75,up
1086,2012-11-16,2.75,2.75,neutral
1087,2012-11-17,2.75,2.75,neutral
1088,2012-11-18,2.75,2.75,neutral
1089,2012-11-19,2.75,2.75,neutral
1090,2012-11-20,2.76,2.75,up
1091,2012-11-21,2.76,2.74,up
1092,2012-11-22,2.76,2.74,up
1093,2012-11-23,2.75,2.74,up
1094,2012-11-24,2.75,2.75,neutral
1095,2012-11-25,2.75,2.74,up
1096,2012-11-26,2.75,2.74,up
1097,2012-11-27,2.75,2.74,up
1098,2012-11-28,2.75,2.74,up
1099,2012-11-29,2.76,2.74,up
1100,2012-11-30,2.77,2.75,up
1101,2012-12-01,2.77,2.75,up
1102,2012-12-02,2.77,2.75,up
1103,2012-12-03,2.75,2.75,neutral
1104,2012-12-04,2.78,2.75,up
1105,2012-12-05,2.74,2.75,down
1106,2012-12-06,2.75,2.76,down
1107,2012-12-07,2.76,2.76,neutral
1108,2012-12-08,2.76,2.75,up
1109,2012-12-09,2.76,2.75,up
1110,2012-12-10,2.75,2.75,neutral
1111,2012-12-11,2.75,2.75,neutral
1112,2012-12-12,2.75,2.76,down
1113,2012-12-13,2.75,2.76,down
1114,2012-12-14,2.75,2.76,down
1115,2012-12-15,2.75,2.76,down
1116,2012-12-16,2.75,2.75,neutral
1117,2012-12-17,2.75,2.75,neutral
1118,2012-12-18,2.75,2.75,neutral
1119,2012-12-19,2.75,2.75,neutral
1120,2012-12-20,2.75,2.76,down
1121,2012-12-21,2.75,2.76,down
1122,2012-12-22,2.75,2.76,down
1123,2012-12-23,2.75,2.75,neutral
1124,2012-12-24,2.76,2.75,up
1125,2012-12-25,2.76,2.75,up
1126,2012-12-26,2.75,2.75,neutral
1127,2012-12-27,2.75,2.75,neutral
1128,2012-12-28,2.75,2.75,neutral
1129,2012-12-29,2.75,2.76,down
1130,2012-12-30,2.75,2.77,down
1131,2012-12-31,2.77,2.77,neutral
1132,2013-01-01,2.77,2.77,neutral
1133,2013-01-02,2.77,2.75,up
1134,2013-01-03,2.77,2.78,down
1135,2013-01-04,2.76,2.74,up
1136,2013-01-05,2.76,2.75,up
1137,2013-01-06,2.76,2.76,neutral
1138,2013-01-07,2.76,2.76,neutral
1139,2013-01-08,2.76,2.76,neutral
1140,2013-01-09,2.77,2.75,up
1141,2013-01-10,2.76,2.75,up
1142,2013-01-11,2.76,2.75,up
1143,2013-01-12,2.76,2.75,up
1144,2013-01-13,2.76,2.75,up
1145,2013-01-14,2.75,2.75,neutral
1146,2013-01-15,2.76,2.75,up
1147,2013-01-16,2.75,2.75,neutral
1148,2013-01-17,2.75,2.75,neutral
1149,2013-01-18,2.75,2.75,neutral
1150,2013-01-19,2.75,2.75,neutral
1151,2013-01-20,2.75,2.75,neutral
1152,2013-01-21,2.76,2.75,up
1153,2013-01-22,2.75,2.75,neutral
1154,2013-01-23,2.75,2.76,down
1155,2013-01-24,2.75,2.76,down
1156,2013-01-25,2.75,2.75,neutral
1157,2013-01-26,2.75,2.75,neutral
1158,2013-01-27,2.75,2.75,neutral
1159,2013-01-28,2.75,2.75,neutral
1160,2013-01-29,2.75,2.75,neutral
1161,2013-01-30,2.75,2.77,down
1162,2013-01-31,2.76,2.77,down
1163,2013-02-01,2.75,2.77,down
1164,2013-02-02,2.75,2.77,down
1165,2013-02-03,2.75,2.76,down
1166,2013-02-04,2.75,2.76,down
1167,2013-02-05,2.73,2.76,down
1168,2013-02-06,2.72,2.76,down
1169,2013-02-07,2.74,2.76,down
1170,2013-02-08,2.74,2.77,down
1171,2013-02-09,2.74,2.76,down
1172,2013-02-10,2.74,2.76,down
1173,2013-02-11,2.74,2.76,down
1174,2013-02-12,2.75,2.76,down
1175,2013-02-13,2.75,2.75,neutral
1176,2013-02-14,2.75,2.76,down
1177,2013-02-15,2.75,2.75,neutral
1178,2013-02-16,2.75,2.75,neutral
1179,2013-02-17,2.75,2.75,neutral
1180,2013-02-18,2.74,2.75,down
1181,2013-02-19,2.75,2.75,neutral
1182,2013-02-20,2.75,2.76,down
1183,2013-02-21,2.76,2.75,up
1184,2013-02-22,2.75,2.75,neutral
1185,2013-02-23,2.75,2.75,neutral
1186,2013-02-24,2.75,2.75,neutral
1187,2013-02-25,2.76,2.75,up
1188,2013-02-26,2.75,2.75,neutral
1189,2013-02-27,2.75,2.75,neutral
1190,2013-02-28,2.76,2.75,up
1191,2013-03-01,2.76,2.75,up
1192,2013-03-02,2.76,2.76,neutral
1193,2013-03-03,2.76,2.75,up
1194,2013-03-04,2.76,2.75,up
1195,2013-03-05,2.74,2.75,down
1196,2013-03-06,2.74,2.75,down
1197,2013-03-07,2.76,2.73,up
1198,2013-03-08,2.75,2.72,up
1199,2013-03-09,2.75,2.74,up
1200,2013-03-10,2.75,2.74,up
1201,2013-03-11,2.75,2.74,up
1202,2013-03-12,2.75,2.74,up
1203,2013-03-13,2.74,2.74,neutral
1204,2013-03-14,2.74,2.75,down
1205,2013-03-15,2.74,2.75,down
1206,2013-03-16,2.74,2.75,down
1207,2013-03-17,2.74,2.75,down
1208,2013-03-18,2.74,2.75,down
1209,2013-03-19,2.74,2.75,down
1210,2013-03-20,2.74,2.74,neutral
1211,2013-03-21,2.74,2.75,down
1212,2013-03-22,2.74,2.75,down
1213,2013-03-23,2.74,2.76,down
1214,2013-03-24,2.74,2.75,down
1215,2013-03-25,2.74,2.75,down
1216,2013-03-26,2.74,2.75,down
1217,2013-03-27,2.74,2.76,down
1218,2013-03-28,2.74,2.75,down
1219,2013-03-29,2.75,2.75,neutral
1220,2013-03-30,2.75,2.76,down
1221,2013-03-31,2.75,2.76,down
1222,2013-04-01,2.74,2.76,down
1223,2013-04-02,2.74,2.76,down
1224,2013-04-03,2.74,2.76,down
1225,2013-04-04,2.74,2.74,neutral
1226,2013-04-05,2.74,2.74,neutral
1227,2013-04-06,2.74,2.76,down
1228,2013-04-07,2.74,2.75,down
1229,2013-04-08,2.74,2.75,down
1230,2013-04-09,2.75,2.75,neutral
1231,2013-04-10,2.75,2.75,neutral
1232,2013-04-11,2.74,2.75,down
1233,2013-04-12,2.73,2.74,down
1234,2013-04-13,2.73,2.74,down
1235,2013-04-14,2.73,2.74,down
1236,2013-04-15,2.74,2.74,neutral
1237,2013-04-16,2.74,2.74,neutral
1238,2013-04-17,2.74,2.74,neutral
1239,2013-04-18,2.74,2.74,neutral
1240,2013-04-19,2.75,2.74,up
1241,2013-04-20,2.75,2.74,up
1242,2013-04-21,2.75,2.74,up
1243,2013-04-22,2.75,2.74,up
1244,2013-04-23,2.75,2.74,up
1245,2013-04-24,2.75,2.74,up
1246,2013-04-25,2.76,2.74,up
1247,2013-04-26,2.76,2.74,up
1248,2013-04-27,2.76,2.74,up
1249,2013-04-28,2.76,2.75,up
1250,2013-04-29,2.76,2.75,up
1251,2013-04-30,2.78,2.75,up
1252,2013-05-01,2.78,2.74,up
1253,2013-05-02,2.76,2.74,up
1254,2013-05-03,2.76,2.74,up
1255,2013-05-04,2.76,2.74,up
1256,2013-05-05,2.76,2.74,up
1257,2013-05-06,2.76,2.74,up
1258,2013-05-07,2.76,2.74,up
1259,2013-05-08,2.77,2.74,up
1260,2013-05-09,2.51,2.75,down
1261,2013-05-10,2.51,2.75,down
1262,2013-05-11,2.51,2.74,down
1263,2013-05-12,2.51,2.73,down
1264,2013-05-13,2.51,2.73,down
1265,2013-05-14,2.51,2.73,down
1266,2013-05-15,2.51,2.74,down
1267,2013-05-16,2.51,2.74,down
1268,2013-05-17,2.51,2.74,down
1269,2013-05-18,2.51,2.74,down
1270,2013-05-19,2.51,2.75,down
1271,2013-05-20,2.5,2.75,down
1272,2013-05-21,2.5,2.75,down
1273,2013-05-22,2.5,2.75,down
1274,2013-05-23,2.5,2.75,down
1275,2013-05-24,2.5,2.75,down
1276,2013-05-25,2.5,2.76,down
1277,2013-05-26,2.5,2.76,down
1278,2013-05-27,2.5,2.76,down
1279,2013-05-28,2.5,2.76,down
1280,2013-05-29,2.49,2.76,down
1281,2013-05-30,2.49,2.78,down
1282,2013-05-31,2.5,2.78,down
1283,2013-06-01,2.5,2.76,down
1284,2013-06-02,2.5,2.76,down
1285,2013-06-03,2.49,2.76,down
1286,2013-06-04,2.52,2.76,down
1287,2013-06-05,2.48,2.76,down
1288,2013-06-06,2.48,2.76,down
1289,2013-06-07,2.5,2.77,down
1290,2013-06-08,2.5,2.51,down
1291,2013-06-09,2.5,2.51,down
1292,2013-06-10,2.49,2.51,down
1293,2013-06-11,2.49,2.51,down
1294,2013-06-12,2.49,2.51,down
1295,2013-06-13,2.49,2.51,down
1296,2013-06-14,2.49,2.51,down
1297,2013-06-15,2.49,2.51,down
1298,2013-06-16,2.49,2.51,down
1299,2013-06-17,2.49,2.51,down
1300,2013-06-18,2.49,2.51,down
1301,2013-06-19,2.49,2.5,down
1302,2013-06-20,2.49,2.5,down
1303,2013-06-21,2.49,2.5,down
1304,2013-06-22,2.49,2.5,down
1305,2013-06-23,2.49,2.5,down
1306,2013-06-24,2.49,2.5,down
1307,2013-06-25,2.49,2.5,down
1308,2013-06-26,2.49,2.5,down
1309,2013-06-27,2.5,2.5,neutral
1310,2013-06-28,2.5,2.49,up
1311,2013-06-29,2.5,2.49,up
1312,2013-06-30,2.5,2.5,neutral
1313,2013-07-01,2.49,2.5,down
1314,2013-07-02,2.49,2.5,down
1315,2013-07-03,2.48,2.49,down
1316,2013-07-04,2.45,2.52,down
1317,2013-07-05,2.42,2.48,down
1318,2013-07-06,2.42,2.48,down
1319,2013-07-07,2.42,2.5,down
1320,2013-07-08,2.35,2.5,down
1321,2013-07-09,2.34,2.5,down
1322,2013-07-10,2.36,2.49,down
1323,2013-07-11,2.48,2.49,down
1324,2013-07-12,2.48,2.49,down
1325,2013-07-13,2.48,2.49,down
1326,2013-07-14,2.48,2.49,down
1327,2013-07-15,2.48,2.49,down
1328,2013-07-16,2.48,2.49,down
1329,2013-07-17,2.48,2.49,down
1330,2013-07-18,2.48,2.49,down
1331,2013-07-19,2.49,2.49,neutral
1332,2013-07-20,2.49,2.49,neutral
1333,2013-07-21,2.49,2.49,neutral
1334,2013-07-22,2.49,2.49,neutral
1335,2013-07-23,2.48,2.49,down
1336,2013-07-24,2.49,2.49,neutral
1337,2013-07-25,2.5,2.49,up
1338,2013-07-26,2.5,2.49,up
1339,2013-07-27,2.5,2.5,neutral
1340,2013-07-28,2.5,2.5,neutral
1341,2013-07-29,2.51,2.5,up
1342,2013-07-30,2.51,2.5,up
1343,2013-07-31,2.53,2.49,up
1344,2013-08-01,2.52,2.49,up
1345,2013-08-02,2.49,2.48,up
1346,2013-08-03,2.49,2.45,up
1347,2013-08-04,2.49,2.42,up
1348,2013-08-05,2.49,2.42,up
1349,2013-08-06,2.5,2.42,up
1350,2013-08-07,2.48,2.35,up
1351,2013-08-08,2.49,2.34,up
1352,2013-08-09,2.49,2.36,up
1353,2013-08-10,2.49,2.48,up
1354,2013-08-11,2.49,2.48,up
1355,2013-08-12,2.5,2.48,up
1356,2013-08-13,2.5,2.48,up
1357,2013-08-14,2.5,2.48,up
1358,2013-08-15,2.5,2.48,up
1359,2013-08-16,2.5,2.48,up
1360,2013-08-17,2.5,2.48,up
1361,2013-08-18,2.5,2.49,up
1362,2013-08-19,2.5,2.49,up
1363,2013-08-20,2.5,2.49,up
1364,2013-08-21,2.5,2.49,up
1365,2013-08-22,2.5,2.48,up
1366,2013-08-23,2.5,2.49,up
1367,2013-08-24,2.5,2.5,neutral
1368,2013-08-25,2.5,2.5,neutral
1369,2013-08-26,2.5,2.5,neutral
1370,2013-08-27,2.5,2.5,neutral
1371,2013-08-28,2.5,2.51,down
1372,2013-08-29,2.5,2.51,down
1373,2013-08-30,2.51,2.53,down
1374,2013-08-31,2.51,2.52,down
1375,2013-09-01,2.51,2.49,up
1376,2013-09-02,2.51,2.49,up
1377,2013-09-03,2.51,2.49,up
1378,2013-09-04,2.5,2.49,up
1379,2013-09-05,2.5,2.5,neutral
1380,2013-09-06,2.5,2.48,up
1381,2013-09-07,2.5,2.49,up
1382,2013-09-08,2.5,2.49,up
1383,2013-09-09,2.5,2.49,up
1384,2013-09-10,2.51,2.49,up
1385,2013-09-11,2.49,2.5,down
1386,2013-09-12,2.5,2.5,neutral
1387,2013-09-13,2.5,2.5,neutral
1388,2013-09-14,2.5,2.5,neutral
1389,2013-09-15,2.5,2.5,neutral
1390,2013-09-16,2.5,2.5,neutral
1391,2013-09-17,2.5,2.5,neutral
1392,2013-09-18,2.5,2.5,neutral
1393,2013-09-19,2.5,2.5,neutral
1394,2013-09-20,2.5,2.5,neutral
1395,2013-09-21,2.5,2.5,neutral
1396,2013-09-22,2.5,2.5,neutral
1397,2013-09-23,2.5,2.5,neutral
1398,2013-09-24,2.5,2.5,neutral
1399,2013-09-25,2.5,2.5,neutral
1400,2013-09-26,2.5,2.5,neutral
1401,2013-09-27,2.5,2.5,neutral
1402,2013-09-28,2.5,2.5,neutral
1403,2013-09-29,2.5,2.51,down
1404,2013-09-30,2.5,2.51,down
1405,2013-10-01,2.5,2.51,down
1406,2013-10-02,2.49,2.51,down
1407,2013-10-03,2.49,2.51,down
1408,2013-10-04,2.48,2.5,down
1409,2013-10-05,2.48,2.5,down
1410,2013-10-06,2.48,2.5,down
1411,2013-10-07,2.5,2.5,neutral
1412,2013-10-08,2.49,2.5,down
1413,2013-10-09,2.49,2.5,down
1414,2013-10-10,2.49,2.51,down
